ID,GM12878_1,GM12878_2,HeLa_1,HeLa_2
104,58.9459824887548,36.5063393094539,1171.32569201444,765.305279283085
105,28.815990348812,21.5736106255222,0.701123500457758,3.72593363116317
107,0,51.8477874813197,1.42951548000184,0.542627025617223
108,0,1.941120802937,0.60457378977016,1.83591199618876
109,446.139829673577,500.128987905588,438.094708238154,256.97489224561
111,0,1.941120802937,4.23201652839112,0
112,14.5450198926463,7.57423763788821,527.512973856045,323.079411558234
113,384.025794925614,268.121587626276,145.790401414589,127.577730396998
114,0,0,0,0
115,0,4.31360178430444,131.192512380125,129.431795731308
116,0,0,0,0
117,0,0.215680087884005,0,0.458978001880087
118,1077.63338713729,1543.43378623758,282.833184046651,319.65701144262
119,0,1.94532608741746,0,1.06863355448471
120,591.391396229751,424.864583186921,573.145626772828,472.687979127416
123,424.202755623677,431.890961620805,603.398602791776,997.738777652597
124,0,0,0,0
125,0,0.215680089215222,0,0
126,0,0,0,0
127,16.7089347107453,3.01952124901311,0,5.04875798951909
128,255.379437437382,287.697518838207,228.169625169938,267.478323974144
130,0,0.215680089215222,0,0
131,0,0,0,0
132,365.746204187063,293.949386609887,262.992520372083,318.974108925387
133,33.4178694214906,5.17632214116533,85.2449043575926,329.087225316835
134,0,0,8.50973888686117,2.44560443035611
135,25.5897215188408,19.9977714785257,0,0
136,0,0.215680089215222,3.0228689488508,3.67182399237752
140,0,0.862720356860888,0,0
141,247.832469734335,161.625573452659,0,0
142,1737.72920991751,1840.82956145192,1178.91889005181,1447.15763099579
143,829.294245042678,1025.61452314714,1338.81602444655,853.332685945341
146,0,0.431360178430444,1.20914757954032,0.917955998094381
147,0,0,0,0
148,0,1.29408053529133,1.20914757954032,0.917955998094381
150,0,0.431360178430444,0,0
151,0,1.50976062450655,0,0.917955998094381
152,0,0,0,0
153,0,6.25472258724143,3.0228689488508,1.83591199618876
154,0,1.07840044607611,0,4.5897799904719
155,0,0.431360178430444,0,0.45897799904719
156,1520.51305867782,1556.77888395547,668.054037696027,540.67608287759
157,597.111145416567,606.65622878563,4.5838623616215,2.10543586482008
158,530.557597819674,776.693084566355,568.429586209821,749.746394646189
159,232.156134997017,179.420060204083,423.838739012173,732.234199087168
160,484.439038075572,788.081229713968,992.317633620525,559.874057575899
161,425.51614108887,377.126944222273,339.873699842342,307.050457126403
162,658.87785429461,894.720690315397,257.310716682179,411.796857839183
163,1052.88199461691,1115.30332399633,1187.81085459649,1411.08644322041
164,438.807460894004,483.386085334526,340.165476198184,391.791948094277
165,0,6.87161727726135,0.524723460224358,0.398357533690721
166,2674.16298920055,3568.01410733374,1076.53816303815,670.067532606737
167,0,0,0,0
172,63.3700388863323,152.957939892653,215.607136693407,315.696532881278
173,0,0,0,0
174,0,0.271707040617985,31.2415008892632,13.9035392248707
175,116.645227622164,130.068902377252,77.9561457789393,108.747619501885
176,0,1.941120802937,1.20914757954032,1.37693399714157
177,74.4085151461877,91.2451312386161,33.103052287534,25.6089477923685
178,231.722021509155,168.452444118595,189.621222453032,174.550209852473
181,0,0,0,0.45897799904719
182,183.163952672808,108.310550646772,155.441715622584,338.014138584318
183,0,0,7.12302455751725,6.07716936900205
185,0,0.215680089215222,0,0
186,0,0,0,0
187,0,0.215680089215222,0,0
189,0,0,0,0
190,0,0,0,0
191,1049.64241700784,1127.26153635858,1632.92147597683,1269.7376095739
196,50.1268041322359,78.9389126527712,332.515584373588,235.455713511209
197,0,0,19.9509350624153,8.72058198189661
199,119.208808998428,99.2479054899987,0,0
202,724.651912761077,470.16125355457,355.429350585947,290.773227498157
203,66.8357388429812,37.5283355234486,102.777544260927,219.850461543604
204,705.943544565873,728.362997007357,681.560414118461,682.56467432289
205,966.373555178487,649.746872131004,168.240702417117,90.03051798227
207,794.687188306021,649.96540129602,799.496896476447,567.661125730583
208,386.317956928308,542.493128922729,289.608272967002,198.632317810622
210,167.818562001249,129.386575833626,98.9874586440678,86.3819661992888
211,383.878544945066,339.329488823409,250.746130578372,351.012362724123
212,0,2.4807826751733,3.08759699542212,2.34402998410122
213,0,0.478220604043394,31.5018058248764,12.2121285504215
214,232.232324185209,428.035770251137,551.933214295999,394.672111818777
215,50.1268041322359,30.8422527577767,111.84615110748,126.218949737977
216,0,2.80384115979788,0,0
217,150.380412396708,125.094451744829,27.8103943294274,39.4721079180584
218,0,3.47834634561466,11.8462692425043,200.784665145077
219,200.507216528944,93.6051587194063,139.051971647137,151.462739685573
220,0,0.844042647179791,33.4762262691498,22.9011024416486
221,17.19299618164,4.48730585633852,424.011071423568,244.913934652434
222,0,0,0,0.45897799904719
223,217.326009526691,246.117500151988,520.744177013225,481.406691569657
224,99.2790937532123,105.543482704486,277.20292042491,622.910490721652
225,33.4178694214906,95.9776397007738,0,0
226,9387.01825472761,9980.03860287363,13805.544101781,7659.21154983046
229,0,0,0,0.45897799904719
230,1821.27388347124,1894.31822357729,194.672760305992,139.070333711299
231,417.723367768632,365.577751219801,236.388351800133,565.001916827091
238,0,0.431360178430444,0,0
239,0,5.37544956204433,4.74174160027467,3.45156374023423
240,554.021578698079,589.743796996736,100.875749236048,39.6478283852405
241,16.7089347107453,69.8803489057319,0,3.21284599333033
242,0,0,3.0228689488508,3.67182399237752
244,0,2.68459975750398,204.14751989534,347.363039744669
245,0,1.58491893029362,0.740448446795892,0
246,0,3.66656151665877,0.60457378977016,0.45897799904719
247,0,0.885926827023388,0.620836328960009,0.870494937634861
248,0,0.215679517564732,0.604575319744684,15.6052538370506
249,0,0.215680089215222,0,0
250,0,2.37248098136744,1.20914757954032,3.21284599333033
251,16.7089347107453,0,0,0
257,0,2.15680089215222,4.23201652839112,2.75386799428314
258,0,0,0,0
259,0,0.236982228791756,5.19085577049628,1.75145505456235
262,449.447011805199,447.704576993965,326.959583590449,538.079286522332
265,0,0,0,0
266,0,0,0,0
267,657.990919180943,596.304463553868,299.086476423795,247.382548276698
268,0,1.50976062450655,19.3463612726451,18.3591199618876
269,0,0.979712622201912,0,0.505211495386452
270,0,0.431360178430444,0,0
271,287.064492389083,366.896784969131,298.791710596049,322.548943630163
272,225.002704332984,125.330572328799,53.1931528069799,29.2731375898763
273,0,0.232745081856793,0.560246119378987,0
274,315.895752211139,265.372833954841,128.904437058044,113.287573167969
275,52.0549326769344,58.5114315804091,14.9705560200942,11.4315606313797
276,0,1.77591767728847,4.17143961166718,1.35722461852274
279,0,0.431360178430444,0,0
280,79.2523947577597,88.7499688460577,36.3656106701149,33.5689382300346
283,0,0.862720356860888,10.2777544260927,9.17955998094381
284,0,2.80384115979788,0.60457378977016,0
285,0,4.61035807515837,2.3801411679599,2.90151952125223
286,47.4609211986831,45.7378750087084,23.2945844160128,22.686439748509
287,64.1655530659743,36.8075213170609,0,4.96894935574353
288,17.643374731597,8.72288954986745,39.235049082368,253.000109731524
290,0,0.431360178430444,3.62744273862096,4.13080199142471
291,150.380412396708,245.228261437707,283.545107402205,341.020653292062
292,551.394845454595,919.228540235276,1553.75463970931,1135.0525916437
293,2873.93677024819,3542.97682553845,1914.6851922021,1144.69112962369
301,0,19.85932710228,1625.18836663302,1403.60104883018
302,551.986555432298,582.792806004542,7858.00334746706,10388.2576700409
303,0,0.215680089215222,1.81372136931048,1.37693399714157
304,0,2.58816107058266,7.25488547724192,13.3103619723685
305,0,0,0.60457378977016,1.37693399714157
306,0,0.862720356860888,606.992084929241,737.577644468835
307,394.167651233054,382.973415473216,199.173881571364,215.995358531399
308,515.951053124766,550.162678144701,917.149476090486,1214.59770666521
309,4771.82125551809,5106.85171290469,225.30573862098,230.866361691334
310,884.447665457882,753.86560825074,294.368885070271,501.381953561936
311,1280.59860872888,1534.93939547189,606.696880041861,496.868401932261
312,0,0,0,0
313,0,1.941120802937,0,0
314,0,3.66656151665877,0.60457378977016,0.917955998094381
316,0,0.444130937363754,53.5326475350026,49.6194766638408
317,135.150633966535,76.0229661793961,151.896217327523,98.94984325888
318,36.0096435550583,51.9788360110354,62.3520900523956,55.8869456925393
319,16.7089347107453,1.29408053529133,3.62744273862096,2.29488999523595
320,0,0.215680089215222,0,0
321,14.8437409286695,16.7498484518778,9.68127447087195,10.0953061257564
322,25.6484736702567,40.289350648938,0,0.34574240018597
323,293.780109878147,94.6188252450208,34.3585554967469,41.3593069483407
324,133.864726171394,145.392159240505,178.607952281026,275.869911380483
325,0,0,0,0
326,0,1.47986806744619,0,1.07028368768741
327,384.256641558047,348.279061707671,304.061955918445,333.804298825643
328,1015.55473006097,1211.62364328552,1448.15497358586,1149.87656301462
329,164.94885376078,142.513243870004,156.667646909193,145.557850430501
330,701.775257851302,465.868992704879,255.734713072778,272.632931434031
331,205.492308260392,113.277990840825,312.063945254573,263.150133633161
332,108.585182313472,185.225523942847,252.804094247176,210.96609642964
333,0,9.27424383625454,2.41829515908064,0
334,176.360161840972,418.925404656474,2984.13432636867,3190.98813061006
335,0,1.07840044607611,9.0686068465524,5.96671398761347
336,0,0,3.57096746124805,0.233118395490591
337,0,0,0.60457378977016,0
338,0,0,32.6469846475886,13.7693399714157
339,0,0,0,0
341,0,5.17632214116533,0,0
342,0,2.66231931122786,0.516232718012054,0.783823129500675
343,0,0,0,0
344,0,0,0.60457378977016,0
345,0,0,0.60457378977016,0
347,0,2.37248098136744,1.20914757954032,0
348,0,12.5094451744829,35.0652798066693,22.9488999523595
350,0,0,1.20914757954032,1.37693399714157
351,1394.70405840171,1729.1254101406,8457.47512347423,7881.82344775062
353,94.0619126557712,229.389940110349,71.698790643373,86.9491135849321
354,0,0,0,0
355,343.163509417615,280.731336723843,104.843789338328,98.9936507157929
356,0,0.215680089215222,0,0
357,0,2.37247422267764,0,2.29489653290429
358,0,0.434820085526868,1.82826909010253,2.2585139568143
359,0,0,0,0.91795599809438
360,0,19.9967854714674,267.213826553823,59.6110235427668
361,0,0,0,0
362,0,0,0,3.67182399237752
363,0,0.449002662702869,1.25860130341604,1.2708532103288
364,0,0.228969649664637,5.21869646829169,2.25384369415801
366,0,0.647040267645666,0,0
367,0,0.647040267645666,0,0
368,0,0.394367179503589,20.5568244154902,19.0169255316109
369,263.841625226472,276.589263912011,260.199469121966,287.967724081279
372,1277.39250271149,1184.52729021257,571.918043409996,677.732024326813
373,12.5977285428924,33.8934663748634,112.14056900227,110.554900924663
374,0,2.58816107058266,154.166316391391,90.4186658122965
375,1671.3299890911,2087.00074286839,1885.58221481657,1606.38357397604
377,534.650785837218,544.483843805117,414.105840516819,630.135394741033
378,350.887628925651,536.827742056687,435.293128634515,751.805962439298
379,0,2.37248098136744,16.3234923237943,14.2283179704629
381,665.563535984388,1108.0974023034,972.336890591617,940.235623540684
382,317.469759504161,367.518872022738,696.469005815225,794.031938351639
383,0,0.647040267645666,0,0.45897799904719
384,33.4178694214906,23.0777695460288,77.9900188803507,59.2081618770875
387,2122.03470826465,2492.83047114953,1747.82282622553,1940.10000197247
388,16.7089347107453,26.9600111519027,483.659031816128,598.507310757536
389,458.540990180632,702.137513775358,456.983502350012,365.37504985338
390,0,3.81238834959653,436.704685717572,720.297579250061
391,100.253608264472,83.0368343478604,22.3692302214959,21.1129879561708
392,197.17241444305,225.301659367906,159.738538216879,137.046717393881
393,329.01343678461,489.365584003489,11.3093538645851,6.14212315839399
394,50.1399761696643,109.988708693573,499.809571676001,429.992871181684
395,39.9126206808626,17.5166197237849,0,0
396,1416.43440835884,1702.67520380652,538.292345332182,809.317837351924
397,3358.4958768598,4183.11533032923,1.81372136931048,5.50773598856628
398,0,0.215680089215222,0,0
399,183.798281818198,153.564223521238,0,0
400,250.289673083977,310.692575215763,250.638186670506,293.988795906564
401,0,0,0,0
402,263.538774886026,167.062828679283,78.359989274407,155.979264745923
403,116.962542975217,177.936073602558,155.375463970931,167.526969652224
405,411.193457178779,384.986971903095,501.413409694439,473.271657255972
406,51.8555542173776,52.3741080281539,24.1127211205361,28.3554746644706
407,0,0,1.20914757954032,0
408,100.281105296889,33.0019140336756,233.965984037382,146.363696033828
409,207.366777047576,161.125178977661,86.5692676362351,76.5026889411056
410,708.111890062366,318.972367860043,110.410529080468,88.84757115557
411,24.0561883143344,18.8743088011153,31.0800572786478,49.588599672331
412,184.468068525901,287.351328339498,51.2505356180918,71.4093421238592
414,0,15.9958228951014,42.9226517942538,54.6963056338857
415,0,0.215680089215222,0,0
416,0,0.215680089215222,0,0.45897799904719
417,0,0,0,0.45897799904719
419,0,0.754634804237242,9.48193536043691,2.00737567918562
420,0,0,0,0
421,39.3517265047931,29.4255997633931,14.5592684504345,20.3572265863287
427,491.062511459514,556.855327275732,233.004373159165,384.033279448936
429,16.7089347107453,5.39200223038055,0,0
430,0,0,0,0
432,0,1.04892839241398,4.17669602186467,2.18570985735481
433,0,0.315364505410995,0.499974594335001,0.379568785093296
434,0,0,0.60457378977016,0
435,124.159439439132,206.993192350575,154.544777510088,108.670792896797
438,0,2.18003109447443,0.598131509432663,0
439,167.089347107453,242.424420277909,224.9014497945,294.663875388296
440,200.44631033706,352.103373528063,74.06439574532,531.098276509989
443,0,0,0,0
444,23.1927667429634,37.225980923317,9355.95297977218,10364.7512000529
445,0,5.18467116398327,2743.89896340974,1343.49252965277
460,0,0,0,0
462,0,0.647040267645666,0.60457378977016,0
463,157.681990362327,131.845296753345,587.270550844382,463.448376183572
466,50.0727887911213,91.9961584878811,222.681224165703,253.676918350741
467,250.819233168825,256.620591867508,54.4094513721004,370.218682233205
468,1357.7754604936,2734.06139830978,2377.95765139312,2100.57872933933
471,1416.3571611675,1280.85219812178,1209.01776818273,1386.03551839964
472,1442.63939655901,829.102453304836,566.760092995823,704.630420306597
473,453.718702395197,356.264530523722,400.240489967008,437.337469463888
474,0,0,0,0
475,83.5446735537265,153.564223521238,14.5097709544838,43.1439319104359
476,5021.03920676382,4967.40624566088,3530.93305615723,3184.37190717955
477,0,2.58816107058266,1.20914757954032,0
478,33.7697486052863,51.4372838048499,0,0
479,0,0.431360178430444,0,0
480,0,3.56097900544363,1.78546311142185,2.25913500309178
481,33.4178694214906,40.7635368616769,928.625341086966,981.294961962893
482,0,5.39200223038055,2.41829515908064,0.917955998094381
483,317.541527530241,296.195706118195,273.68627414502,299.780387182532
486,0,2.15680089215222,0,0
487,50.5757821464258,11.9692554835994,8.53984408881706,6.4832459137045
488,1068.84207093514,1475.04927598118,2247.68720260215,2790.38625312868
489,772.69105553782,1245.50636188649,19.5572157072529,22.2358034797194
490,250.545534768957,257.21550488887,587.438256386065,912.496430631798
491,0,0.431360178430444,0,0
492,0,0.431360178430444,0,0
493,29.8046302622981,23.8526399365854,416.266702928023,223.412749901162
495,32.5789378725624,33.1851014591233,0,0
496,0,4.42348867966699,0,0.447576213938788
498,2111.86112381818,2262.8966141511,1453.86958962189,2257.45038731227
501,0,9.91645360680427,798.826860159074,1132.12900137656
506,2924.06357438043,3426.50957736223,1676.48311903265,2646.00816450705
509,734.267891366856,849.375933917264,502.865995832823,527.994302365882
513,236.836291414982,256.187330435766,222.858266102988,195.67512350159
514,267.342955371925,348.107663993368,286.567976351056,340.561675293015
515,2459.65569899056,2261.04962990712,1428.85824294521,2291.81318128935
516,51.0835743572018,70.6396151788328,16.635058793934,33.3294409980949
517,518.090787973667,433.87795662586,151.176657275897,122.574052282564
518,606.500551664266,771.511431620805,121.641286048866,235.028374608494
521,504.960890506407,659.981013451667,379.764289905477,587.825808465375
522,189.505804498932,223.59261311874,136.074681810596,200.554124903289
523,150.380407080104,134.800057347973,435.293133764564,439.700928269204
525,0,2.15680089215222,2.41829515908064,0.45897799904719
526,200.507216528944,187.425997528028,152.95716881185,173.034705640791
527,237.734499159146,352.24076688196,122.269873904666,190.31741854921
528,69.8261631462881,82.2193077257768,253.143875671401,342.209903142581
529,584.420985873174,601.674053793114,351.626255611417,406.206650600647
533,108.613432950322,174.341016285514,32.9058819248848,31.9162389262456
534,0,4.31360178430444,0,0.45897799904719
535,220.795093202563,179.290229932166,101.28953058561,201.808770062515
537,158.869035842454,228.716809844381,314.201292031257,261.743625753139
538,234.333787905728,146.995182020319,380.580576661009,366.405474379176
539,350.813719366819,439.107391594769,177.17626940538,211.139578669265
540,0,4.16797749787344,17.5718478655953,14.8265967194149
545,238.056657331638,222.176361637554,163.286955874277,235.66157518594
546,915.766396105261,605.078906976109,2837.6070035423,3329.17052698415
547,0,1.72544071372177,0,0
549,19.4303362603688,34.916475588242,38.2782733003522,36.9849699601543
550,457.822877165113,670.50311183408,475.871203900995,543.523800571032
551,0,0,0,0
552,0,0.215680089215222,1.20914757954032,1.37693399714157
553,0,0.215680089215222,0,0
554,0,2.16690301652485,2.49108029791651,3.54792160626085
558,0,2.87061292304998,223.133412268983,241.399442434636
563,0,0.862720356860888,1.81372136931048,0
566,0,1.29408053529133,0,0
567,6515.42822380995,8161.59227322458,3039.70304901108,3191.40555743766
570,0,0.862720356860887,3.0228689488508,2.75386799428314
571,252.590322940661,205.807077083292,813.684436244248,1098.85455673455
572,16.6874489334155,81.9552718276276,39.1992747344762,15.5851854221889
573,334.178694214906,307.128447042476,992.105589012833,1081.81114375423
574,0,0,0,0
575,16.7089347107453,15.9603266019264,0,0
576,20.8629353031939,1.89841556522887,26.4478267638954,22.6824387816937
577,16.7089347107453,0.431360178430444,0,0
578,134.055723791182,114.994080066599,18.6280024574489,15.7386782066237
579,0,0,0,0
580,57.7777399233814,45.2602896781877,102.164566274017,44.664945420044
581,281.440860592897,441.807025703418,213.287275957441,258.614091404614
582,31.6818273682793,38.0603173779354,72.012190500609,51.2307143498051
583,129.328240767826,146.164713591275,667.052247815033,403.154720291329
585,48.3556107894484,94.5136686752461,171.004033347625,130.74324543398
586,921.265805936429,438.682333272783,0,0.944280086420994
587,73.3414618762032,150.554871793194,98.0626706230494,54.381031583351
590,0,1.07840044607611,0,2.29488999523595
593,491.39307036787,545.465030135464,290.769698705679,191.239075936903
594,142.422615044535,111.721412186907,28.2510160273719,46.2228592243318
595,0,11.4310447284068,68.9214120337983,269.879063439748
596,397.341077648694,391.517670557723,35.4637187621355,48.9749493661308
597,586.506318265579,530.086499672503,0,0.460307188162126
598,67.9491779518095,92.4592631724611,117.336470470284,169.534668026427
599,100.685498069529,69.3149633515726,137.622512687714,132.755127869625
602,50.1268041322359,69.2333086380862,158.398332919782,80.3211498332583
604,0,0.476911814877924,215.336606466104,59.3711829622883
605,83.8104917251161,77.3983730770116,52.7652730865923,50.1877793491492
606,0,0,0.60457378977016,0.45897799904719
607,63.9048239308878,95.0070714870567,62.4306810124436,77.707427847489
608,418.698769829941,593.89028682657,0,0
610,0,8.19584339017843,136.633676488056,58.2902058789932
611,0,0,0,0.917955998094381
613,324.250390146701,498.694202899399,357.672340332468,367.661972845317
617,123.826228723597,138.501570824949,84.3420064138592,122.264388222919
618,33.4178694214906,31.7049731146376,19.3463612726451,44.9798439066247
622,67.0427456859564,173.728665497739,19.4062817469219,23.0199783815223
623,0,0.215680089215222,0,0
624,0,0.21788200339589,68.4230320273757,35.2389646030007
627,0,0,8.16392594758646,8.56530175087564
629,0,0.642566055233847,2791.57625588053,521.910740618277
631,0,1.26044595124307,17.7938599528829,17.2914673167464
632,0,2.37248098136744,6.0457378977016,0
633,0,0,3.0228689488508,4.13080199142471
634,37.5496436398941,45.0416943828302,11.240530696557,7.58556652880013
635,0,0,0,0
636,65.7204650087717,146.905204220669,201.888451553837,310.656845210535
637,556.341548334624,630.861976394925,179.242392018897,180.499425844096
638,0,18.7641677617243,3.62744273862096,9.638537979991
639,149.456907916524,173.847038715363,85.9231270445785,253.398095874639
640,1236.39989857786,1780.88791581198,0.738034881108602,0
641,368.860370113314,257.790680534439,224.553205135057,210.407403431798
642,482.392805127833,366.149657209672,383.993641615437,365.818254214845
643,16.7574728297558,44.3874826865173,0.606330531316073,0
644,285.341566841244,170.280275166478,75.9148409441841,64.7094473645001
645,50.1268041322359,98.9971609497868,101.568396681387,74.3544358456448
646,0,0.215680089215222,0,0
648,0,76.5664316714037,64.084821715637,43.1439319104359
649,48.1973209880853,19.2861693375438,910.90118545991,344.561647913864
650,0,0.647040267645666,51.3887721304636,49.5696238970965
651,0,1.72544071372178,4.23201652839112,1.37693399714157
652,94.0579160418015,105.058432024094,0,0
653,0,0,100.104846191385,21.4965063288925
654,0,2.15680089215222,254.525565493237,134.480553720827
655,0,0.760842915928089,1.59954154823518,1.77036661815909
656,24.0796854098905,3.74614843461607,15.6316726426199,2.73035732699725
657,83.5446735537265,100.075561395863,142.074840595988,157.429453673186
658,0,0,0,1.37693399714157
659,200.507216528944,248.894822954366,181.372136931048,156.511497675092
660,0,0,0,0.45897799904719
661,182.295042750474,163.205858829637,223.661667579929,192.810203646041
662,19.1223173186,63.3862484379474,15.34527382984,39.0747619726263
663,305.266535595894,378.569980507999,712.015840372741,962.112880932662
664,1177.97655346169,710.3857703621,2052.67262110107,1094.79803917148
665,600.583710098693,613.82770502529,1038.06816278929,652.136178160986
666,0,0,33.856132227129,16.982185964746
667,3844.73343504068,3238.82031590161,1213.63324345311,1217.37923700325
668,0,0,8.46403305678224,7.34364798475504
669,66.949890807124,78.6416392888226,88.4185301364249,182.525478105888
670,17.1864473521754,19.6553067662527,62.5961074226393,38.1319294173187
671,0,0,0,0
672,304.864108702051,301.200008857501,1167.52970906001,911.168211371225
673,50.1268041322359,54.3513824822359,91.2906422552942,89.0417318151549
675,18.6323811704666,174.406955723366,239.230661042611,206.200915446203
676,0,0.250105644272422,1.12285219340474,1.70488519904438
677,401.610063105219,321.804755026471,173.164926577122,353.645218551612
678,284.05189008267,341.637261316911,568.299362383951,358.002839256808
680,0,0.215680089215222,1.20914757954032,1.37693399714157
682,1278.17200558611,1553.18954481337,2207.12832883089,1478.00410789005
683,0,0,0.60457378977016,0
684,1169.62542975217,1375.8232891039,305.914337623701,431.898297103406
685,0,0,1.20914757954032,3.21284599333033
686,16.7400969771468,16.4459979920171,59.9955315156392,45.5524436115528
687,33.4178694214906,17.6857673156482,75.57172372127,44.5208659075775
688,34.6574141343176,13.4208095901011,692.206655079295,763.50808455605
689,3251.68395890925,3560.22432717288,5597.21870003905,5000.38925626103
690,0,0.215680089215222,0.60457378977016,0.45897799904719
694,1637.47560165304,1559.58272511527,902.024094337079,769.706104402138
695,556.504684295102,736.622899211444,0,0
696,0,1.941120802937,0,0.45897799904719
699,401.852885902696,293.80005433059,178.725234786202,136.144201291429
701,626.488461483625,394.828779438287,927.09045807828,993.553318814169
705,300.760824793415,186.347597081952,220.669433266108,307.515259361617
706,27.7971991900725,39.1181848484994,115.839575464122,53.2312610524004
708,2355.95979421509,2705.05967893731,2550.69681904031,4039.92434761337
710,0,0.176579640237632,0,0.560610587093185
711,0,2.58816107058266,2.41829515908064,0.45897799904719
712,0,0,0,0
713,0,0,0,0
714,0,0,0,0
715,32.4881463149562,13.4126940486323,24.8169419240756,56.2223053944934
716,0,5.31566693892944,62.2832413478822,246.842726935415
717,0,2.05974770984918,10.7244384813282,6.90880328925078
718,0,4.09792169508921,9513.57315582324,3586.91306255379
719,0,0.215680089215222,0,0
720,0,0,7.25488547724192,0
722,0,0.215680089215222,87.0586257269031,27.9976579418786
725,0,3.14669235566273,252.551471693399,113.704584660381
726,0,1.93937458654787,4.87506267757985,2.73459541145044
727,63.3159452487454,24.4598261785276,70.3610619024672,20.0011073807515
728,0,2.37248098136744,3.62744273862096,6.42569198666066
729,0,0,0,0
730,16.7089347107453,1.29408053529133,3.62744273862096,4.13080199142471
731,0,0,0,0.45897799904719
732,0,0,0,0
733,0,0.215680089215222,0.60457378977016,0
734,83.6581928310259,111.394956364872,247.606682544917,245.132711691158
735,0,0,0.60457378977016,0
738,868.372382237184,1253.58340870806,864.555853400194,494.11150283947
740,167.783126971039,292.809894283092,322.559049197675,269.914872488131
741,0,21.1366487430917,14.5097709544838,11.0154719771326
744,16.7089347107453,4.9606420519501,0.60457378977016,0.45897799904719
